gage_id,div_id
gage1,1073634059756463
gage1,1073632816920503
gage1,1073636322229536
gage1,1073637649887040
gage1,1073634112069818
gage1,1073632884637996
gage1,1073634054680322
gage1,1073636331864312
gage1,1073637678509289
gage1,1073634132160643
gage1,1073632947240133
gage1,1073634157456146
gage1,1073632950842083
gage1,1073632950900420
gage1,1073634173545255
gage1,1073635330827996
gage1,1073632951703391
gage1,1073632954246838
gage1,1073635345987767
gage1,1073633067613725
gage1,1073632949215219
gage1,1073634180168121
gage1,1073632952337880
gage1,1073635348097678
gage1,1073634177682920
gage1,1073634223943934
gage1,1073635321152913
gage1,1073635546744128
gage1,1073635536726561
gage1,1270739967180347
gage1,1270741287886757
gage1,1270741198209624
gage1,1270741167073309
gage1,1270741229149702
gage1,1270741169264924
gage1,1270741172574725
gage1,1270742345028770
gage1,1270742359364796
gage1,1270741289382628
gage1,1270741228349432
gage1,1270741183967787
gage1,1270742470649255
gage1,1270742404321083
gage1,1270742427210039
gage1,1270742429952602
gage1,1270742419281332
gage1,1270742383678409
gage1,1270742367579997
gage1,1270742351136564
gage1,1270742391259239
gage1,1270742371550840
gage1,1270742378602864
gage1,1270742319974919
gage1,1270742328302209
gage1,1270743554751204
gage1,1270743571588086
gage1,1270743541889547
gage1,1270743526025551
gage1,1270743590492348
gage1,1270744792727804
gage1,1270744775640079
gage1,1270744813688154
gage1,1270744817334075
gage1,1270744793790483
gage1,1270746051216518
gage1,1270744767382418
gage1,1270744820160249
gage1,1270745996292583
gage1,1270746022213406
gage1,1270745986010066
gage1,1270746005218224
gage1,1270747278943726
gage1,1270746039880429
gage1,1270745987531870
gage1,1270746013102179
gage1,1270747306812211
gage1,1270747271148192
gage1,1270747264611474
gage1,1270744749313047
gage1,1270744752775358
gage1,1270748547370847
gage1,1270747241444294
gage1,1270747206398631
gage1,1270744742743783
gage1,1270744687853435
gage1,1270748570264337
gage1,1270748517924196
gage1,1270748481329960
gage1,1270747258762600
gage1,1270747218177757
gage1,1270747208257730
gage1,1270744717411753
gage1,1270744733270626
gage1,1270744677838172
gage1,1270749842635879
gage1,1270749765640006
gage1,1270748539600037
gage1,1270748496199950
gage1,1270747245634153
gage1,1270747219287984
gage1,1270743420326243
gage1,1270743404562868
gage1,1270749872167027
gage1,1270749796969791
gage1,1270749789863290
gage1,1270749783109379
gage1,1270748446750984
gage1,1270748480379530
gage1,1270747192037693
gage1,1270747163456189
gage1,1270751120842491
gage1,1270751115147307
gage1,1270751006313891
gage1,1270751044285663
gage1,1270748456053351
gage1,1270748461303068
gage1,1270747168430720
gage1,1270751084685926
gage1,1270751140470838
gage1,1270751131563702
gage1,1270752210855474
gage1,1270748468663686
gage1,1270748456483932
gage1,1270748477077548
gage1,1270748473717925
gage1,1270747090186095
gage1,1270747148962368
gage1,1270752271929162
gage1,1270751102819094
gage1,1270752313924669
gage1,1270752295601529
gage1,1270749633737459
gage1,1270749702703627
gage1,1270749696050179
gage1,1270748473746467
gage1,1270747123634169
gage1,1270747088237743
gage1,1270745915493976
gage1,1270745908403989
gage1,1270745849514461
gage1,1270753553984224
gage1,1270753541398498
gage1,1270752354519535
gage1,1270752337504517
gage1,1270753489990277
gage1,1270753476834701
gage1,1270749657771588
gage1,1270749667289126
gage1,1270749708824406
gage1,1270749650420126
gage1,1270748306366184
gage1,1270747014325825
gage1,1270745900477026
gage1,1270745880583156
gage1,1270745817400946
gage1,1270753489536939
gage1,1270750849669992
gage1,1270749626378148
gage1,1270749654168354
gage1,1270748310911379
gage1,1270745782362447
gage1,1270745853439647
gage1,1270753508483682
gage1,1270753448724929
gage1,1270750872438301
gage1,1270750873685551
gage1,1270749535513686
gage1,1270749564111173
gage1,1270748242088329
gage1,1270748261949859
gage1,1270745834297049
gage1,1270745756588585
gage1,1270750876466971
gage1,1270752069712542
gage1,1270750836782579
gage1,1270749527327270
gage1,1270748282287677
gage1,1270750789017679
gage1,1270750785298663
gage1,1270745737037927
gage1,1270745739161487
gage1,1270750898119918
gage1,1270752131903047
gage1,1270750892392041
gage1,1270752081263902
gage1,1270752077912373
gage1,1270749465554272
gage1,1270749455724300
gage1,1270749445321194
gage1,1270750800489228
gage1,1270750793983130
gage1,1270744511722352
gage1,1270745728651291
gage1,1270744509382041
gage1,1270744509170093
gage1,1270745728654659
gage1,1270750902051008
gage1,1270750963333488
gage1,1270752086729660
gage1,1270752067468207
gage1,1270749480163862
gage1,1270749487223923
gage1,1270750745294526
gage1,1270750819324930
gage1,1270744505411374
gage1,1270744506071327
gage1,1270744444799724
gage1,1270744509547574
gage1,1270744509543531
gage1,1270752139226436
gage1,1270752208457921
gage1,1270750971013699
gage1,1270752047925972
gage1,1270752027909693
gage1,1270749494407657
gage1,1270749498400505
gage1,1270750760587912
gage1,1270750747422012
gage1,1270744544208799
gage1,1270744551968632
gage1,1270744447874763
gage1,1270744447852259
gage1,1270744509318908
gage1,1270744506230138
gage1,1270744506344416
gage1,1270752163763904
gage1,1270752219810530
gage1,1270752222418219
gage1,1270752052391718
gage1,1270752045730734
gage1,1270726373172272
gage1,1270750726715034
gage1,1270752007200425
gage1,1270744519451135
gage1,1270744627661531
gage1,1270744605246152
gage1,1270744447807861
gage1,1270744447758157
gage1,1270744447735584
gage1,1270744447866061
gage1,1270744506202486
gage1,1270744505935631
gage1,1270744496516004
gage1,1270752180790834
gage1,1270752124599228
gage1,1270753300738884
gage1,1270753315134649
gage1,1270727679663685
gage1,1270727625933964
gage1,1270727558016962
gage1,1270727655267401
gage1,1270745666882316
gage1,1270744447787057
gage1,1270744447780189
gage1,1270744505995831
gage1,1270744505932059
gage1,1270752152759664
gage1,1270752178271514
gage1,1270753369211007
gage1,1270753364522570
gage1,1270753322915645
gage1,1270753328505929
gage1,1270754639103362
gage1,1270754638745368
gage1,1270728902391647
gage1,1270728911157589
gage1,1270744447492118
gage1,1270744505802356
gage1,1270744505782077
gage1,1270744502659753
gage1,1270753398076828
gage1,1270753452891908
gage1,1270753406888654
gage1,1270753332517360
gage1,1270754568697645
gage1,1270754655666907
gage1,1270754658192337
gage1,1270728945399327
gage1,1270728919557505
gage1,1270745682070679
gage1,1270745666227659
gage1,1270744505760915
gage1,1270744502691324
gage1,1270744502455974
gage1,1270754692302259
gage1,1270754573815654
gage1,1270754597535419
gage1,1270754662432448
gage1,1270754671354481
gage1,1270754673888151
gage1,1270730194119504
gage1,1270730153364759
gage1,1270728884632490
gage1,1270728869943056
gage1,1270745716879078
gage1,1270745709866692
gage1,1270745699588597
gage1,1270744446147416
gage1,1270744502507123
gage1,1270744502656092
gage1,1270744502420604
gage1,1270755881552021
gage1,1270754685322224
gage1,1270754675189126
gage1,1270755906196512
gage1,1270754592159505
gage1,1270730066279811
gage1,1270728868898426
gage1,1270728850004894
gage1,1270746965349956
gage1,1270746954214752
gage1,1270746886294167
gage1,1270745663640445
gage1,1270744430517093
gage1,1270744426680797
gage1,1270744441500008
gage1,1270744502477142
gage1,1270744438331460
gage1,1270754745959865
gage1,1270755987264935
gage1,1270755847393591
gage1,1270754614584042
gage1,1270730082632290
gage1,1270730078981896
gage1,1270728858000376
gage1,1270728845537568
gage1,1270746997510530
gage1,1270746973783485
gage1,1270744422816658
gage1,1270744406623140
gage1,1270744502440952
gage1,1270744434964713
gage1,1270744434919124
gage1,1270755968584469
gage1,1270755968400811
gage1,1270731503610331
gage1,1270730100348053
gage1,1270731336303586
gage1,1270730081032911
gage1,1270728814924706
gage1,1270728779713262
gage1,1270744360336256
gage1,1270743087909234
gage1,1270743103044088
gage1,1270744438388517
gage1,1270744434896737
gage1,1270744431835135
gage1,1270755974977222
gage1,1270755981706252
gage1,1270732750823968
gage1,1270732736948071
gage1,1270731300480434
gage1,1270731265749832
gage1,1270731383860147
gage1,1270732615098354
gage1,1270730012294067
gage1,1270729993000969
gage1,1270728710358226
gage1,1270727481357493
gage1,1270743062105078
gage1,1270743114585455
gage1,1270744324064773
gage1,1270743098368465
gage1,1270744438191628
gage1,1270744438329235
gage1,1270744431601502
gage1,1270744431546577
gage1,1270744431777886
gage1,1270744431598600
gage1,1270755998421691
gage1,1270755994703385
gage1,1270732526988474
gage1,1270732514238654
gage1,1270731217824673
gage1,1270731205113820
gage1,1270732640850007
gage1,1270732636453999
gage1,1271220225533518
gage1,1270728749904319
gage1,1270728760547093
gage1,1270743119374826
gage1,1270743110184408
gage1,1270744438156634
gage1,1270744438151070
gage1,1270744428632441
gage1,1270744431559911
gage1,1270744431583107
gage1,1270756011261594
gage1,1270756004328378
gage1,1271220168940109
gage1,1271220164826349
gage1,1270731245905262
gage1,1270731223096962
gage1,1270729890800729
gage1,1270729969743671
gage1,1270732663891675
gage1,1270732659896511
gage1,1270732724515378
gage1,1270732712402750
gage1,1271220237569081
gage1,1270729925229044
gage1,1270728687340560
gage1,1270744434936231
gage1,1270744425257598
gage1,1270744428182932
gage1,1270744428219517
gage1,1270756020174101
gage1,1270756007375309
gage1,1270732502817489
gage1,1270732438107480
gage1,1270731173475985
gage1,1270731163278541
gage1,1271220303057435
gage1,1271220236471420
gage1,1270732735223336
gage1,1270732722854326
gage1,1270728683596945
gage1,1270728677923673
gage1,1270744424823347
gage1,1270744421684855
gage1,1270757254604230
gage1,1270755964505278
gage1,1270756007455025
gage1,1270756009616668
gage1,1270732453674723
gage1,1270732521660964
gage1,1270732426397823
gage1,1270731181082931
gage1,1270731074655139
gage1,1270731136649769
gage1,1271220326266620
gage1,1271220375095276
gage1,1271220261376270
gage1,1271220255704561
gage1,1271220367576747
gage1,1271220366936783
gage1,1270732794059271
gage1,1270732787864454
gage1,1270728686006489
gage1,1270728670048428
gage1,1270744421722659
gage1,1270744421689657
gage1,1270744418326937
gage1,1270744418433951
gage1,1270757199661511
gage1,1270757196415877
gage1,1270732469397246
gage1,1271220169751524
gage1,1271220104781316
gage1,1270732464686882
gage1,1270732399998809
gage1,1270731116229590
gage1,1270731132187420
gage1,1271220345560898
gage1,1271220344850693
gage1,1271220388733926
gage1,1271220280369169
gage1,1271220263668640
gage1,1271220448189325
gage1,1271220386622950
gage1,1270729864368076
gage1,1270728626415731
gage1,1270728600939707
gage1,1270728579011336
gage1,1270744421609350
gage1,1270744418317935
gage1,1270744418279056
gage1,1270744415352938
gage1,1270744415321956
gage1,1270757208434790
gage1,1270757212166462
gage1,1271220128903022
gage1,1271220113305560
gage1,1271220109177763
gage1,1270731070359675
gage1,1270731101806283
gage1,1270732372892801
gage1,1270732353835685
gage1,1271221583507180
gage1,1271220412965013
gage1,1271221511879515
gage1,1271221505125115
gage1,1271220473943614
gage1,1271220399862892
gage1,1270729813753135
gage1,1270729798776267
gage1,1270728628136665
gage1,1270728621338647
gage1,1270727345407939
gage1,1270727339847451
gage1,1270744415158318
gage1,1270744415127855
gage1,1270757223435765
gage1,1270757200706218
gage1,1270757221965187
gage1,1270757237464419
gage1,1271220147727398
gage1,1270732236009321
gage1,1270732226601222
gage1,1270731034803043
gage1,1270731011116424
gage1,1270732411425058
gage1,1270732410630299
gage1,1270732375015666
gage1,1270732303553893
gage1,1271221645594548
gage1,1271220410420666
gage1,1271221531362792
gage1,1271221517269829
gage1,1271221451862029
gage1,1271220278463593
gage1,1270728552619218
gage1,1270728546905523
gage1,1270744415044458
gage1,1270744411991062
gage1,1270757167017178
gage1,1270757144678427
gage1,1270757129205297
gage1,1270755903460822
gage1,1270757293391032
gage1,1270757296137453
gage1,1271244865412614
gage1,1271244864792776
gage1,1270732258890952
gage1,1270732244125267
gage1,1270732224008649
gage1,1270729789401873
gage1,1271220055861235
gage1,1271220039550655
gage1,1270732338329392
gage1,1270732330939440
gage1,1271221669010787
gage1,1271221681320349
gage1,1271221543985582
gage1,1271221483846957
gage1,1271221474259076
gage1,1271220213413020
gage1,1271220201168184
gage1,1270728553938227
gage1,1270728534668839
gage1,1270728527087171
gage1,1270728517927943
gage1,1270744411940110
gage1,1270744411894291
gage1,1271244800462411
gage1,1270757178011131
gage1,1270757298640999
gage1,1270757291202179
gage1,1271244935261092
gage1,1271244882666693
gage1,1271244868604040
gage1,1271244877954866
gage1,1271244818972550
gage1,1271244824181591
gage1,1271219909648820
gage1,1270732280749074
gage1,1270732181383051
gage1,1270729721715038
gage1,1270730894925101
gage1,1271220066594092
gage1,1271220055054739
gage1,1271220054722171
gage1,1271219993831298
gage1,1270732349476075
gage1,1271219974435992
gage1,1271221679857722
gage1,1271222919845476
gage1,1271222919353415
gage1,1271221554490249
gage1,1271221559629518
gage1,1271222724127806
gage1,1271221492458029
gage1,1271220208752600
gage1,1271221462930335
gage1,1270728491001180
gage1,1270728472331588
gage1,1270744408740938
gage1,1270744408759128
gage1,1271244961655080
gage1,1271244952398677
gage1,1271244924321333
gage1,1271244904997313
gage1,1271246080933843
gage1,1271244848626473
gage1,1270732286630655
gage1,1270732283033552
gage1,1270732203177080
gage1,1270732183463946
gage1,1270729636566019
gage1,1270729652421762
gage1,1271220074046545
gage1,1271220072138475
gage1,1271220012106987
gage1,1271220002296216
gage1,1271222988907726
gage1,1271222920956244
gage1,1271221619834717
gage1,1271222790999532
gage1,1271222725889252
gage1,1271222700005260
gage1,1271222680773807
gage1,1271221378749060
gage1,1271220155502544
gage1,1271220149832309
gage1,1271222665050487
gage1,1271222661198641
gage1,1270728453573614
gage1,1270744408672686
gage1,1270744408668047
gage1,1270744405556859
gage1,1271244910518118
gage1,1271219934297437
gage1,1271219924052586
gage1,1271219907486957
gage1,1270732201893824
gage1,1270730941175576
gage1,1270729567404314
gage1,1271221312068797
gage1,1271221320620180
gage1,1271221316745083
gage1,1271220017289083
gage1,1271220004107793
gage1,1271222966342093
gage1,1271222956196512
gage1,1271222942809819
gage1,1271222948378261
gage1,1271221630188499
gage1,1271221617210038
gage1,1271222745166668
gage1,1271222813485331
gage1,1271221422582752
gage1,1271221390534788
gage1,1270727286688065
gage1,1270727221791441
gage1,1270744405340460
gage1,1270744405496370
gage1,1270744402338786
gage1,1270744402293882
gage1,1271221185161032
gage1,1271221184271954
gage1,1271219868598360
gage1,1271219851695359
gage1,1271219788395886
gage1,1270732128465536
gage1,1270732102809034
gage1,1271221344735842
gage1,1271221334918598
gage1,1271221252424404
gage1,1271221257632979
gage1,1271224202648537
gage1,1271222865539955
gage1,1271222856522253
gage1,1271222823604928
gage1,1271222826128766
gage1,1271221428177929
gage1,1271221411295624
gage1,1270744402305518
gage1,1270744399194234
gage1,1270744395920894
gage1,1270744396048453
gage1,1271221126022206
gage1,1271221122321199
gage1,1271219879688905
gage1,1271219866179352
gage1,1270732144585520
gage1,1270732085354536
gage1,1270730857927377
gage1,1270730790676223
gage1,1271221269559556
gage1,1271221271547379
gage1,1271222884424941
gage1,1271222878834205
gage1,1271224068077622
gage1,1271224002521753
gage1,1271222617504029
gage1,1271221369320936
gage1,1270744392664672
gage1,1270744392643296
gage1,1271221148374037
gage1,1271221145542539
gage1,1271221140918101
gage1,1271221146692880
gage1,1271221120947975
gage1,1271221120461009
gage1,1271219823622561
gage1,1271219816256367
gage1,1271219792613381
gage1,1271219719384138
gage1,1270730764308175
gage1,1270729598009495
gage1,1270730673671812
gage1,1270730710415890
gage1,1271221289962101
gage1,1271221225119972
gage1,1271224128859813
gage1,1271222889889834
gage1,1271222895420524
gage1,1271222904625029
gage1,1271224091285800
gage1,1271224087505609
gage1,1271224009937881
gage1,1271222775335211
gage1,1271222619745536
gage1,1271221368098428
gage1,1270744389546452
gage1,1270744389501308
gage1,1271221065244847
gage1,1271221064261356
gage1,1271219679892663
gage1,1271219663932386
gage1,1270730756415479
gage1,1270729531508132
gage1,1270731923317440
gage1,1270731850797130
gage1,1270730688095403
gage1,1270730635004553
gage1,1271222528795469
gage1,1271221302446813
gage1,1271221232440318
gage1,1271221220369126
gage1,1271224152067014
gage1,1271224160950041
gage1,1271224100929212
gage1,1271224109672386
gage1,1271223967323392
gage1,1271223957314976
gage1,1271223876878101
gage1,1271222650922779
gage1,1271222605070631
gage1,1271222533933859
gage1,1270744386474000
gage1,1270743167086999
gage1,1271221106563686
gage1,1271221087050774
gage1,1271221108296133
gage1,1271221082512791
gage1,1271219708704788
gage1,1271219709546914
gage1,1271219687805206
gage1,1271219653042898
gage1,1270730771229030
gage1,1270730758561441
gage1,1270729514776182
gage1,1270731949162249
gage1,1270731883892580
gage1,1270730495260579
gage1,1270731813077853
gage1,1270729304786039
gage1,1270729322735481
gage1,1271222467164032
gage1,1271222472358207
gage1,1271222401981601
gage1,1271221179363109
gage1,1271224181080434
gage1,1271224189693068
gage1,1271225344794808
gage1,1271225292682500
gage1,1271223979924494
gage1,1271223983770513
gage1,1271223968274343
gage1,1271223940454726
gage1,1271223902101844
gage1,1271223891780898
gage1,1271222568719107
gage1,1271222561836155
gage1,1270743164227691
gage1,1270743164140292
gage1,1270743164045274
gage1,1270743164168709
gage1,1270743160902865
gage1,1271220952848890
gage1,1271220873463948
gage1,1271219628286449
gage1,1271219621532974
gage1,1270729455508045
gage1,1270729526972834
gage1,1271219593751477
gage1,1271219528408133
gage1,1271219524773158
gage1,1270731676339325
gage1,1270731653113799
gage1,1270731769312371
gage1,1270731746261550
gage1,1270729305608996
gage1,1271222485895442
gage1,1271222482085916
gage1,1271222484144273
gage1,1271222428756987
gage1,1271222401485534
gage1,1271221172419177
gage1,1271225428377221
gage1,1271225436970004
gage1,1271225386279541
gage1,1271225324140887
gage1,1271223986545872
gage1,1271223996877139
gage1,1271224058564855
gage1,1271225283983831
gage1,1271223920116441
gage1,1271222588076828
gage1,1271223809094307
gage1,1270743157810224
gage1,1270743161065318
gage1,1270743160463648
gage1,1271221033764805
gage1,1271220965207665
gage1,1271219616340274
gage1,1271219610484451
gage1,1271219536615308
gage1,1271219529774663
gage1,1270731710796090
gage1,1270731684906929
gage1,1271219419822163
gage1,1270731767780467
gage1,1270731761091000
gage1,1270729193547008
gage1,1270729234893005
gage1,1271222512599734
gage1,1271222498264315
gage1,1271222450711450
gage1,1271222453173587
gage1,1271222416881605
gage1,1271222409665855
gage1,1271225401818030
gage1,1271226565417708
gage1,1271225228472600
gage1,1271225220596921
gage1,1271225091059385
gage1,1271223871275394
gage1,1271223833932428
gage1,1271223774582072
gage1,1270743151433486
gage1,1270743154646676
gage1,1271221039078938
gage1,1271221044778705
gage1,1271220989976193
gage1,1271220978475225
gage1,1271219577286787
gage1,1271219557120277
gage1,1271219562327299
gage1,1271219494233360
gage1,1271219471170152
gage1,1271219461638863
gage1,1271219348118475
gage1,1271219289513444
gage1,1270731692870254
gage1,1270731676892164
gage1,1271219395710516
gage1,1270731773226288
gage1,1270728057720078
gage1,1270729227351960
gage1,1271222527018831
gage1,1271222513406957
gage1,1271223700437184
gage1,1271223687448547
gage1,1271222390108763
gage1,1271222377037764
gage1,1271226632284998
gage1,1271226585461123
gage1,1271226587482847
gage1,1271225256902623
gage1,1271225255902589
gage1,1271225242168105
gage1,1271225171085830
gage1,1271223859721486
gage1,1271223791106780
gage1,1270743154614365
gage1,1270743154760019
gage1,1271222217882067
gage1,1271222156107492
gage1,1271222210363601
gage1,1271222216097213
gage1,1271220828212032
gage1,1271220876990172
gage1,1271220813750680
gage1,1271220800534471
gage1,1271219511558821
gage1,1271219482547965
gage1,1271219272660058
gage1,1270731637028178
gage1,1271219412737609
gage1,1271219418387128
gage1,1271219343145671
gage1,1270727961191077
gage1,1270728029012259
gage1,1270727928685656
gage1,1270727981492130
gage1,1271223770959979
gage1,1271223761255078
gage1,1271223753947112
gage1,1271223725073522
gage1,1271223647662213
gage1,1271223642919700
gage1,1271222392292614
gage1,1271226664201833
gage1,1271226679261225
gage1,1271226622101763
gage1,1271226611855896
gage1,1271225274761166
gage1,1271225273799938
gage1,1271225189898318
gage1,1271225180426594
gage1,1271225041454136
gage1,1271225030962097
gage1,1270743151486462
gage1,1271222154600409
gage1,1271222149043179
gage1,1271222291202606
gage1,1271222219601807
gage1,1271220850505330
gage1,1271220846504321
gage1,1271220841629600
gage1,1271220773951300
gage1,1271220772661210
gage1,1271219430190042
gage1,1271219504147002
gage1,1271219265031681
gage1,1270731642658759
gage1,1271219369316328
gage1,1271219377767960
gage1,1270729184273597
gage1,1270729155816464
gage1,1270727943006731
gage1,1270727900099582
gage1,1271223721497071
gage1,1271223704559396
gage1,1271227937552853
gage1,1271227863498341
gage1,1271227855142144
gage1,1271226512265696
gage1,1271226506572124
gage1,1271225208158857
gage1,1271225211603028
gage1,1271225194731809
gage1,1271225176040788
gage1,1271224988627861
gage1,1271224980777987
gage1,1270743151561981
gage1,1270743145023999
gage1,1271222308730157
gage1,1271222289575599
gage1,1271222242489156
gage1,1271222241484571
gage1,1271222098786374
gage1,1271222091494004
gage1,1271219455592134
gage1,1271219451707428
gage1,1271219264714947
gage1,1270731632433461
gage1,1271219389279939
gage1,1271219382933690
gage1,1270730380288333
gage1,1270729137561058
gage1,1270729103718110
gage1,1270727867588882
gage1,1270726648242882
gage1,1270727892317800
gage1,1271223739139755
gage1,1271223732676143
gage1,1271227959776097
gage1,1271227888785341
gage1,1271227819852201
gage1,1271227717254803
gage1,1271226459482852
gage1,1271226531855169
gage1,1271226510413361
gage1,1271225200136192
gage1,1271225125881556
gage1,1271225175249160
gage1,1271225165195458
gage1,1270743148432977
gage1,1270743145432366
gage1,1271223558177085
gage1,1271222313060267
gage1,1271222326894190
gage1,1271222314337456
gage1,1271222260973900
gage1,1271222263001080
gage1,1271222113633889
gage1,1271222109312318
gage1,1271220684406234
gage1,1271220674420568
gage1,1271219270603598
gage1,1271219209311185
gage1,1271220549312666
gage1,1271220549809795
gage1,1270730399417700
gage1,1270730389653526
gage1,1270729062107452
gage1,1270729052501080
gage1,1270727813857885
gage1,1270727885322113
gage1,1271229123392412
gage1,1271229070843139
gage1,1271227770384396
gage1,1271227763314267
gage1,1271226464500778
gage1,1271226448948428
gage1,1271227727644907
gage1,1271226554086089
gage1,1271226533382064
gage1,1271226514578618
gage1,1271226373851796
gage1,1271225144530712
gage1,1271225124121848
gage1,1271225115064877
gage1,1270743145211578
gage1,1270743139149356
gage1,1270743142094448
gage1,1271223616246820
gage1,1271222313483911
gage1,1271223491136811
gage1,1271223499844681
gage1,1271222199535675
gage1,1271222194170325
gage1,1271222135871542
gage1,1271222141233736
gage1,1271222060207359
gage1,1271222050196738
gage1,1271220713427590
gage1,1271220765271332
gage1,1271220683791207
gage1,1271220679860653
gage1,1271219293124295
gage1,1271219224801504
gage1,1271219208732868
gage1,1270731575965781
gage1,1271220557514124
gage1,1271219325733268
gage1,1270730421603756
gage1,1270730408398295
gage1,1270730397920213
gage1,1270729073737890
gage1,1270729051476695
gage1,1270727772103197
gage1,1270727827902093
gage1,1270726627577240
gage1,1270726571885421
gage1,1271229136802347
gage1,1271229139213399
gage1,1271229017535409
gage1,1271229094529917
gage1,1271226422133849
gage1,1271226409475207
gage1,1271227768959591
gage1,1271227758879443
gage1,1271227781399835
gage1,1271226552130791
gage1,1271225149828281
gage1,1271226378801953
gage1,1270743193913771
gage1,1270743135986389
gage1,1270743134947522
gage1,1271222371998175
gage1,1271222355451554
gage1,1271223581660731
gage1,1271223569599895
gage1,1271223512167978
gage1,1271223501549157
gage1,1271223440255740
gage1,1271223427338965
gage1,1271223383499011
gage1,1271223370545012
gage1,1271223323884708
gage1,1271223322974050
gage1,1271222071283321
gage1,1271222052283908
gage1,1271222016101300
gage1,1271220797869313
gage1,1271220718178839
gage1,1271220708396473
gage1,1271220685147507
gage1,1271219453366415
gage1,1271219254034088
gage1,1271219253439046
gage1,1271219239620811
gage1,1271219210941029
gage1,1271220566688384
gage1,1271220533755994
gage1,1270730427004665
gage1,1270730429741938
gage1,1270730358359893
gage1,1270730337975376
gage1,1270729053755273
gage1,1270729037759608
gage1,1270727798317786
gage1,1270726552225680
gage1,1270726569745351
gage1,1271229150936145
gage1,1271229197116654
gage1,1271229162078050
gage1,1271229156771918
gage1,1271230274006701
gage1,1271229038601755
gage1,1271227669918112
gage1,1271227656657091
gage1,1271226417835713
gage1,1271226399113911
gage1,1271229009534646
gage1,1271229002529280
gage1,1271225142649690
gage1,1271226316629893
gage1,1270743193937662
gage1,1270743190709105
gage1,1270743190703104
gage1,1271223521383894
gage1,1271223527271535
gage1,1271223457192576
gage1,1271223444643037
gage1,1271223409116182
gage1,1271223411868937
gage1,1271223349914255
gage1,1271223339192059
gage1,1271223331729883
gage1,1271223285909025
gage1,1271221996424641
gage1,1271222048224743
gage1,1271221970423875
gage1,1271221963530899
gage1,1271221981262265
gage1,1271221910150712
gage1,1271220629758043
gage1,1271220610932585
